gene	p_value
RASGRP4	0.979202356798576
SMS	0.979202356798576
PTPA	0.979202356798576
SELENOM	0.979202356798576
ERP29	0.979202356798576
EPB42	0.979202356798576
AP002381.2	0.979202356798576
WDR45B	0.979202356798576
ATXN7L3	0.979202356798576
UTP25	0.979202356798576
AP000295.1	0.979202356798576
ZNF675	0.979202356798576
AHCYL2	0.979202356798576
DNPEP	0.979202356798576
MPIG6B	0.979202356798576
VPS41	0.979202356798576
TTC9C	0.979202356798576
ATG16L2	0.979202356798576
HOOK3	0.979202356798576
TTC28	0.979202356798576
SGPP1	0.979202356798576
CLEC7A	0.979202356798576
LINC00623	0.979202356798576
SCCPDH	0.979202356798576
TOMM70	0.979202356798576
PEX2	0.979202356798576
BNC2	0.979202356798576
SEC22B	0.979202356798576
MAPK1	0.979202356798576
ELK3	0.979202356798576
Mar-05	0.979202356798576
ATG14	0.979202356798576
PRCP	0.979202356798576
LAMTOR1	0.979202356798576
MGAT4A	0.979202356798576
DAP	0.979202356798576
NEXN	0.979202356798576
WIPF1	0.979202356798576
BCL11A	0.979202356798576
DNAJC5	0.979202356798576
EIF5A	0.979202356798576
ABCC1	0.979202356798576
MRPS18A	0.979202356798576
CCDC6	0.979202356798576
TRMT6	0.979202356798576
TTC14	0.979202356798576
OGFOD3	0.979202356798576
RAB3D	0.979202356798576
P2RX7	0.979202356798576
C1QTNF3-AMACR	0.979202356798576
SMARCD1	0.979202356798576
TNIP2	0.979202356798576
SCIMP	0.979202356798576
ARHGEF7	0.979202356798576
TSPAN13	0.979202356798576
S100A1	0.979202356798576
CD93	0.979202356798576
UBR2	0.979202356798576
MAPRE3	0.979202356798576
UTP14C	0.979202356798576
NIP7	0.979202356798576
ATP6V1E1	0.979202356798576
ZNF804A	0.979202356798576
DPP7	0.979202356798576
SMIM5	0.979202356798576
TMEM159	0.979202356798576
RARS2	0.979202356798576
ATXN2L	0.979227107305002
SMARCD3	0.979478354949405
GAA	0.979478354949405
AC132008.2	0.979478354949405
MIR3128	0.979478354949405
SEMA3C	0.979478354949405
KALRN	0.979478354949405
AC004540.2	0.979478354949405
PSME3	0.979478354949405
IRAK4	0.979478354949405
TCF4	0.979735099383481
SLC30A6	0.979735099383481
LRIG1	0.979735099383481
FAM45A	0.979925042287714
ULK1	0.979925042287714
PIK3R4	0.979925042287714
BRD3OS	0.979925042287714
AC069257.3	0.979925042287714
ZNF271P	0.979925042287714
NBR1	0.979925042287714
PEAK1	0.979925042287714
PPP2CB	0.979925042287714
SEL1L3	0.979925042287714
PRDX3	0.979925042287714
C1orf43	0.979925042287714
CAPRIN2	0.979925042287714
UBQLN1	0.979925042287714
PRKY	0.979925042287714
USPL1	0.979925042287714
ZNF891	0.979925042287714
ZNF483	0.979925042287714
EPB41L4A-AS1	0.979925042287714
FUZ	0.979925042287714
GALNTL6	0.979925042287714
METTL9	0.979950964530919
SMPD4	0.979952030697464
SEC22B4P	0.980032195360959
SLC38A5	0.980176418910478
AC009950.1	0.980209128789484
HNRNPH3	0.980209128789484
OTUD7A	0.980209128789484
SLC38A10	0.980209128789484
GALNT2	0.980209128789484
SYT2	0.980209128789484
LEPROTL1	0.980209128789484
MAPK10	0.980209128789484
CISH	0.980209128789484
MAP3K7	0.980209128789484
CSNK2A1	0.980209128789484
USP8P1	0.980209128789484
RPN1	0.980209128789484
MINDY3	0.980209128789484
WIPI2	0.980209128789484
ITPK1	0.980209128789484
ARHGEF9	0.980209128789484
SH3RF3	0.980209128789484
ZMAT1	0.980209128789484
UBN1	0.980209128789484
CCR3	0.980482387570357
RANBP9	0.980514946968982
OXR1	0.980514946968982
SCAND2P	0.980514946968982
UBE3C	0.981026936180486
AL358113.1	0.981026936180486
APOL2	0.981185250581278
SLC39A11	0.981185250581278
ABR	0.981185250581278
CCDC51	0.981185250581278
TRAP1	0.981185250581278
FUBP3	0.981185250581278
ARG2	0.981185250581278
FAM172A	0.981185250581278
ACBD5	0.981185250581278
ALKBH8	0.981185250581278
OAS2	0.981185250581278
SH3GL1	0.981185250581278
LRRC32	0.981185250581278
FAM20B	0.981185250581278
AC046185.1	0.981185250581278
PPP1CC	0.981185250581278
NCOA2	0.981185250581278
OTUB1	0.981185250581278
CENPX	0.981185250581278
TGFBR1	0.981185250581278
AC022826.2	0.981185250581278
AL161909.1	0.981185250581278
AC106707.1	0.981185250581278
TLR4	0.981289949149228
SLC1A3	0.98138289057488
EXTL3	0.98138289057488
FAS	0.98138289057488
RAP2C-AS1	0.98138289057488
CMPK1	0.98138289057488
ROBO2	0.98138289057488
ENY2	0.98138289057488
DNAJC3	0.98138289057488
CDH13	0.98138289057488
PSMD2	0.98138289057488
POU2F1	0.981390711266637
ANXA5	0.981390711266637
NLRC4	0.981390711266637
RFX5	0.981390711266637
RNF146	0.981490377389038
ARHGAP45	0.981586127650988
TRIM44	0.981586127650988
APAF1	0.981586127650988
TOR1AIP1	0.981586127650988
FBXO3	0.981586127650988
FLAD1	0.981586127650988
PSME4	0.981586127650988
TMED8	0.981586127650988
NDUFAF2	0.981586127650988
SAFB2	0.981586127650988
ZNF44	0.981586127650988
KCNE3	0.981586127650988
KLHL8	0.981586127650988
TBC1D15	0.981586127650988
HIVEP1	0.981586127650988
GNA13	0.981586127650988
CYP4F3	0.981586127650988
AC112496.1	0.981586127650988
GPR132	0.981586127650988
LINC02210-CRHR1	0.981644265930262
AC013489.1	0.981644265930262
UBAC1	0.981887582612074
BTN3A1	0.981887582612074
EXOSC8	0.981887582612074
SUPT16H	0.981887582612074
TLK2	0.981887582612074
C7orf50	0.981887582612074
RPS19BP1	0.981887582612074
RHOQ	0.981887582612074
FAM173A	0.981887582612074
UBA2	0.981887582612074
AL136115.2	0.981887582612074
FO393401.1	0.981887582612074
XRCC1	0.981887582612074
ERBB4	0.981887582612074
BAG6	0.981887582612074
SLC25A13	0.981887582612074
AL136295.3	0.981887582612074
LINC02384	0.981887582612074
RNFT1	0.981887582612074
TCAIM	0.981887582612074
SEL1L	0.981887582612074
DHX34	0.981964464060932
TGIF2-RAB5IF	0.982031145431592
KIAA1586	0.982031145431592
AL021997.3	0.982031145431592
ZNF674	0.982308799124305
ANP32E	0.982308799124305
SEC62-AS1	0.982308799124305
STX3	0.982308799124305
MBTD1	0.982343401656813
C12orf42	0.982343401656813
CCT8	0.982343401656813
HADHB	0.982391266254422
LIG3	0.982391266254422
U91328.2	0.982391266254422
TXLNA	0.982391266254422
LASP1	0.982391266254422
RBSN	0.982391266254422
SDR39U1	0.982391266254422
SLC4A7	0.982391266254422
NOL8	0.982391266254422
GGA2	0.982391266254422
MAVS	0.982391266254422
SEMA4A	0.982391266254422
SLC35F1	0.982391266254422
DGUOK	0.982391266254422
NCK1	0.982391266254422
DST	0.982391266254422
BAG4	0.982391266254422
TSC22D4	0.982391266254422
SP2	0.982391266254422
SLC25A23	0.982391266254422
PLXNA2	0.982391266254422
FGD3	0.982391266254422
AC109460.3	0.982391266254422
KBTBD7	0.982391266254422
LRRC7	0.982391266254422
PHF10	0.982391266254422
COPZ1	0.982391266254422
AL807752.7	0.982391266254422
YLPM1	0.982391266254422
GPBP1L1	0.982391266254422
AL359915.2	0.982391266254422
WBP4	0.982391266254422
SLC25A36	0.982391266254422
ATXN10	0.982391266254422
TMEM64	0.982391266254422
KPNA5	0.982433768646968
TLE1	0.982433768646968
UTP11	0.982433768646968
DRG1	0.982433768646968
RPS23P8	0.982433768646968
XPC	0.982433768646968
SETD2	0.982433768646968
CCK	0.982433768646968
DIS3L	0.982433768646968
FAM185A	0.982433768646968
CAMTA2	0.982433768646968
PIK3AP1	0.982433768646968
AK5	0.982433768646968
MTFR1L	0.982433768646968
SNX32	0.982433768646968
ICA1	0.982433768646968
PSD4	0.982433768646968
PDCL3	0.982433768646968
CRIM1	0.982433768646968
SPOCK1	0.982433768646968
U2AF2	0.982433768646968
SH3BP5	0.982433768646968
ELOA	0.982433768646968
EIF5B	0.982433768646968
ATG10	0.982433768646968
TPD52	0.982433768646968
AC024270.2	0.982433768646968
COX6CP1	0.982433768646968
OSBPL9	0.982433768646968
ARL2-SNX15	0.982433768646968
CDC42SE2	0.982433768646968
DHX40	0.982433768646968
ZNF721	0.982433768646968
PILRA	0.982433768646968
LONRF1	0.982433768646968
NKAPP1	0.982433768646968
AC092143.3	0.982433768646968
CD24	0.982433768646968
CTNNB1	0.982433768646968
ING4	0.982433768646968
HACD3	0.982433768646968
DBF4	0.982433768646968
SLC25A11	0.982433768646968
SKA2	0.982433768646968
HABP4	0.982433768646968
ERAP1	0.982433768646968
ZC3H7A	0.982433768646968
SV2A	0.982433768646968
MYO1E	0.982433768646968
LINC00278	0.982433768646968
ZC3H12D	0.982433768646968
CNOT4	0.982433768646968
TBCA	0.982433768646968
AL022342.1	0.982433768646968
INTS13	0.982433768646968
AC037459.1	0.982433768646968
ZRANB1	0.982433768646968
HEATR3	0.982433768646968
LRPAP1	0.982433768646968
TSEN54	0.982433768646968
YEATS2	0.982433768646968
CDC42EP3	0.982433768646968
NIPSNAP1	0.982433768646968
ZNF236-DT	0.982433768646968
SYCE1L	0.982433768646968
SLPI	0.982433768646968
PREX1	0.982433768646968
ZBTB38	0.982433768646968
NOL11	0.982433768646968
JAZF1	0.982433768646968
CPD	0.982433768646968
CCM2	0.982433768646968
KIAA1324	0.982433768646968
C3AR1	0.982433768646968
AC022874.1	0.982433768646968
RBAK-RBAKDN	0.982433768646968
AL160236.2	0.982433768646968
POLR1D	0.982433768646968
INTS6L	0.982433768646968
NUDT16	0.982433768646968
PPP4R1L	0.982433768646968
CASP2	0.982433768646968
KIAA1143	0.982433768646968
CSDE1	0.982433768646968
ABTB2	0.982433768646968
CARF	0.982433768646968
HSD17B12	0.982433768646968
PAFAH2	0.982433768646968
CLIP4	0.982433768646968
SNAP29	0.982433768646968
ADCY1	0.982433768646968
NUDT1	0.982433768646968
NUP50-DT	0.982433768646968
PTPMT1	0.982433768646968
NCK2	0.982433768646968
SH3GLB2	0.982433768646968
UBTD2	0.982433768646968
ADAR	0.982433768646968
CYB5A	0.982433768646968
SMCR8	0.982433768646968
FAM222B	0.982433768646968
XYLT1	0.982433768646968
DNAJB14	0.982433768646968
NIN	0.982433768646968
STAT2	0.982433768646968
TNS3	0.982433768646968
TAF7	0.982433768646968
RB1	0.982433768646968
BCAP31	0.982433768646968
AC009133.5	0.982433768646968
EIF3D	0.982433768646968
MED14	0.982433768646968
LINC00639	0.982433768646968
MAPKAPK2	0.982433768646968
HCG27	0.982433768646968
TEAD1	0.982433768646968
DENND4B	0.982433768646968
PHF11	0.982433768646968
CASC3	0.982433768646968
ZNF720	0.982433768646968
TCP11L2	0.982433768646968
PCAT1	0.982433768646968
TBCD	0.982433768646968
RAB29	0.982433768646968
PAK2	0.982433768646968
SLC25A44	0.982433768646968
SKAP2	0.982433768646968
FGF12	0.982433768646968
MAGT1	0.982433768646968
PELP1	0.982433768646968
TMEM248	0.982433768646968
SPAG16	0.982433768646968
AC009951.1	0.982433768646968
INIP	0.982433768646968
DUS2	0.982433768646968
HSPA13	0.982433768646968
AL359762.1	0.982433768646968
FYTTD1	0.982433768646968
RNF144A	0.982433768646968
DTWD2	0.982433768646968
SVIL-AS1	0.982433768646968
AC048338.1	0.982433768646968
NXPE3	0.982433768646968
TMEM147	0.982433768646968
RPS11P5	0.982433768646968
RILPL1	0.982433768646968
SCO1	0.982433768646968
TFPT	0.982433768646968
VNN3	0.982433768646968
SAMD9L	0.982433768646968
HSPA9	0.982433768646968
TMEM120B	0.982433768646968
CAMSAP2	0.982433768646968
MRPS16	0.982433768646968
UST	0.982433768646968
RGS18	0.982433768646968
GLA	0.982433768646968
AC010619.2	0.982433768646968
AL138720.1	0.982433768646968
DAGLB	0.982433768646968
SLC35E3	0.982433768646968
CMAS	0.982433768646968
KLHDC10	0.982433768646968
APBA2	0.982433768646968
CNOT8	0.982433768646968
ZDHHC20	0.982433768646968
GRK2	0.982433768646968
PDCD6IP	0.982433768646968
ZNF345	0.982433768646968
ALMS1	0.982433768646968
ZNF562	0.982433768646968
MFN2	0.982433768646968
NUDT9	0.982433768646968
AC099063.1	0.982433768646968
DNAJC21	0.982433768646968
ABHD17B	0.982433768646968
FAM13B	0.982433768646968
CA2	0.982433768646968
KYAT3	0.982433768646968
EIF3G	0.982433768646968
AC011287.1	0.982433768646968
KIF1B	0.982433768646968
DNM1	0.982433768646968
DHDDS	0.982433768646968
CEBPZOS	0.982433768646968
LYST	0.982433768646968
RAB9A	0.982433768646968
RBBP4	0.982433768646968
TES	0.982433768646968
HERC6	0.982433768646968
AC009061.2	0.982433768646968
C11orf58	0.982433768646968
MUS81	0.982433768646968
COMMD1	0.982433768646968
BUD23	0.982433768646968
NCOA7	0.982433768646968
RUFY4	0.982433768646968
KIAA1671	0.982433768646968
MTF2	0.982433768646968
FAM3C	0.982433768646968
SENP5	0.982433768646968
DDX54	0.982433768646968
CA11	0.982433768646968
RNF220	0.982433768646968
ARPC1A	0.982433768646968
SLC35A1	0.982433768646968
ATP6V1G2-DDX39B	0.982433768646968
CREB3L2	0.982433768646968
RABEP1	0.982433768646968
PARP15	0.982433768646968
RNASE1	0.982433768646968
TMCC3	0.982433768646968
HBZ	0.982433768646968
GCDH	0.982433768646968
DDX46	0.982433768646968
TPT1P9	0.982433768646968
SACS	0.982433768646968
CREM	0.982433768646968
SPECC1	0.982433768646968
WDR48	0.982433768646968
MOSPD2	0.982433768646968
NUP205	0.982433768646968
TSPYL4	0.982433768646968
RAB27B	0.982433768646968
TSNAX-DISC1	0.982433768646968
NEK6	0.982433768646968
SLA2	0.982433768646968
AL034430.1	0.982433768646968
GLYR1	0.982433768646968
IL13RA1	0.982433768646968
CDADC1	0.982433768646968
GRIA4	0.982433768646968
AC040162.3	0.982433768646968
AP4B1	0.982433768646968
KIF5C	0.982433768646968
UBE4B	0.982433768646968
SCPEP1	0.982433768646968
UQCRC2	0.982433768646968
FMNL2	0.982433768646968
CDKN2B-AS1	0.982433768646968
MED21	0.982433768646968
PPME1	0.982433768646968
CYB561	0.982433768646968
PDSS2	0.982433768646968
TNRC6A	0.982433768646968
PDXDC1	0.982433768646968
LUC7L3	0.982433768646968
HECTD4	0.982433768646968
MIR646HG	0.982433768646968
PARP16	0.982433768646968
HSH2D	0.982433768646968
ATG13	0.982433768646968
LILRB3	0.982433768646968
EPRS	0.982433768646968
AC009506.1	0.982433768646968
AL031777.3	0.982433768646968
LYRM1	0.982433768646968
ZNF264	0.982433768646968
SLC25A51	0.982433768646968
PHF19	0.982433768646968
PELI2	0.982433768646968
CAVIN2	0.982433768646968
AC006369.1	0.982433768646968
FAM126B	0.982433768646968
ATF4	0.982433768646968
POP5	0.982433768646968
UBQLN2	0.982433768646968
MCPH1	0.982433768646968
SRD5A1	0.982433768646968
MIOS	0.982433768646968
AL731557.1	0.982433768646968
NOL9	0.982433768646968
HPF1	0.982433768646968
AC004967.2	0.982433768646968
EMILIN2	0.982433768646968
SMAD4	0.982433768646968
KCNJ15	0.982433768646968
ABRAXAS2	0.982433768646968
RAB28	0.982433768646968
CLEC4C	0.982433768646968
ACTN1	0.982433768646968
GRIK2	0.982433768646968
C6orf120	0.982433768646968
PLCB2	0.982433768646968
LRRFIP2	0.982433768646968
FRA10AC1	0.982433768646968
MYO7B	0.982433768646968
TLR6	0.982433768646968
SAR1B	0.982433768646968
DENND5B	0.982433768646968
ZNF331	0.982433768646968
AC114490.3	0.982433768646968
KARS	0.982433768646968
STAT1	0.982433768646968
CCL4L2	0.982433768646968
CCNY	0.982433768646968
QRICH1	0.982433768646968
SCFD2	0.982433768646968
EEFSEC	0.982433768646968
TNKS2	0.982433768646968
COPB2	0.982433768646968
ME2	0.982433768646968
IFRD2	0.982433768646968
SYN3	0.982433768646968
MARS	0.982433768646968
MBD3	0.982433768646968
RN7SKP252	0.982433768646968
ARHGEF40	0.982433768646968
TAX1BP1	0.982433768646968
PPFIA1	0.982433768646968
ANAPC16	0.982433768646968
KLRK1	0.982433768646968
USP36	0.982433768646968
ILF3	0.982433768646968
SMG9	0.982433768646968
AC019080.1	0.982433768646968
ARPP19	0.982433768646968
CRYL1	0.982433768646968
AC079630.1	0.982433768646968
AL355032.1	0.982433768646968
ABHD3	0.982433768646968
CENPF	0.982433768646968
CRYBB2P1	0.982433768646968
GRIP1	0.982433768646968
TMEM173	0.982433768646968
FAM120AOS	0.982433768646968
MCTP1	0.982433768646968
HSD17B10	0.982433768646968
Z69706.1	0.982433768646968
ZCCHC10	0.982433768646968
TNRC18	0.982433768646968
PCNA	0.982433768646968
MIR4435-2HG	0.982433768646968
AC007068.1	0.982433768646968
BIN2	0.982433768646968
FBXL13	0.982433768646968
TBL1XR1	0.982433768646968
RCC2	0.982433768646968
UNC5C	0.982433768646968
GTF3A	0.982433768646968
ELAVL2	0.982433768646968
ATL1	0.982433768646968
SIN3A	0.982433768646968
KIAA0232	0.982433768646968
ARL13B	0.982433768646968
PAQR3	0.982433768646968
NSMCE1	0.982433768646968
EPG5	0.982433768646968
GSKIP	0.982433768646968
CDK12	0.982433768646968
TREM1	0.982433768646968
TTC13	0.982433768646968
YEATS4	0.982433768646968
ATAD2	0.982433768646968
FAM174B	0.982433768646968
TYK2	0.982433768646968
TMEM267	0.982433768646968
CAPG	0.982433768646968
COA4	0.982433768646968
SLC35B3	0.982433768646968
NADK	0.982433768646968
BCLAF1	0.982433768646968
ZNF761	0.982433768646968
RPL14P1	0.982433768646968
MALT1	0.982433768646968
SLC39A6	0.982433768646968
AC004702.1	0.982433768646968
RSPRY1	0.982433768646968
CDK4	0.982433768646968
LINC00909	0.982433768646968
LAT	0.982433768646968
ZNF782	0.982433768646968
MT-TI	0.982433768646968
BCR	0.982433768646968
CDC37	0.982433768646968
ATP5F1D	0.982433768646968
MSRB3	0.982433768646968
AHSA2P	0.982433768646968
NDE1	0.982433768646968
AC092620.2	0.982433768646968
IMMT	0.982433768646968
DROSHA	0.982531655417712
SERPINB1	0.982531655417712
EIF4G3	0.982556858439102
PKN2-AS1	0.982818853675354
SMG5	0.982841642789073
C9orf84	0.982844389665094
AP001107.1	0.982964099614581
FAM219A	0.982964099614581
MED18	0.982964099614581
GUCY1A2	0.982964099614581
ADGRG1	0.982964099614581
UROS	0.982964099614581
YPEL1	0.982964099614581
TMUB1	0.982964099614581
RECQL5	0.982964099614581
TIGIT	0.982964099614581
PMP2	0.982964099614581
NLRP1	0.982964099614581
AC104461.1	0.982964099614581
PTPN1	0.982964099614581
NVL	0.982964099614581
CCPG1	0.982964099614581
AFF1	0.982964099614581
ZFAND1	0.982964099614581
PLXNC1	0.983344820500297
ZBTB16	0.983452009807065
CUTC	0.983452009807065
EXOC1	0.983452009807065
LDAH	0.983452009807065
TAF1B	0.983452009807065
IRF4	0.983452009807065
COQ8B	0.983452009807065
ZNF639	0.983452009807065
LHFPL2	0.983452009807065
PABPC1	0.983452009807065
VRK1	0.983452009807065
RCN2	0.983470895692129
PRMT5	0.983564717304582
TTF2	0.983564717304582
SMARCA2	0.983609851196096
COL18A1	0.983609851196096
POLR3GL	0.983609851196096
DIXDC1	0.983609851196096
CYP51A1	0.983609851196096
SNX9	0.983609851196096
AC008982.1	0.983609851196096
GIMAP2	0.983609851196096
MMADHC	0.983609851196096
DSCAM	0.983617944829925
CCDC69	0.983617944829925
IKZF5	0.983617944829925
STARD7	0.983617944829925
EML4	0.983617944829925
EIF3J	0.983617944829925
LINC02397	0.983617944829925
RBM3	0.983617944829925
MAP4K5	0.983617944829925
MITF	0.983617944829925
NOTCH2	0.983617944829925
MAGED2	0.983617944829925
CCDC137	0.983617944829925
ZNF746	0.983617944829925
C2CD5	0.983617944829925
NTPCR	0.983617944829925
TMEM165	0.983863090603277
RAMAC	0.983863090603277
VPS13B	0.983863090603277
AP1AR	0.983863090603277
LARP7	0.983950431179375
RSL24D1	0.983950431179375
AC084337.2	0.983950431179375
LIX1-AS1	0.984133206769511
NFKBIB	0.984133206769511
MAPK1IP1L	0.984233697014183
DIS3	0.984400440422667
Z93930.2	0.984400440422667
AL671277.1	0.984400440422667
UFSP2	0.984400440422667
PCNX2	0.984400440422667
KAT14	0.984400440422667
AAGAB	0.984400440422667
MAP4K3	0.984400440422667
PDSS1	0.984400440422667
PPP6R2	0.984481718274165
ZFAND2A	0.984605352555816
C9orf40	0.984605352555816
RNF166	0.984768063866218
RBPJ	0.984804986030064
Z84721.1	0.984804986030064
FBXW2	0.984804986030064
MED1	0.984869367206705
TCEA1P2	0.984869367206705
RIOX2	0.984869367206705
ZNF780B	0.984989111181658
FRYL	0.985126757984098
AL591368.1	0.98537063697523
EIF5P1	0.98537063697523
ZFYVE26	0.98537063697523
GCNT1	0.98565057326647
UQCRH	0.98565057326647
GOLGA1	0.98565057326647
CCDC82	0.98565057326647
BICD2	0.98565057326647
MTERF1	0.98565057326647
ZBTB44	0.98565057326647
PSMB5	0.98565057326647
ROBO1	0.98565057326647
LRPPRC	0.98565057326647
CARM1	0.98565057326647
NACC2	0.98565057326647
ASAP1	0.98565057326647
TMEM192	0.98565057326647
AC007238.1	0.98565057326647
CD300LF	0.98565057326647
SDHA	0.98565057326647
IQCJ-SCHIP1	0.98565057326647
GRIPAP1	0.98565057326647
STK40	0.98565057326647
TIAM2	0.98565057326647
SLC6A8	0.98565057326647
SNAI3	0.98565057326647
RELB	0.98565057326647
EGLN1	0.98565057326647
EIF4G1	0.985878969359266
ORC5	0.986015279070981
RING1	0.986015279070981
RBM15B	0.986015279070981
DOCK9	0.9860303118507
HGS	0.9860303118507
FRAT1	0.986127068411612
MYO5A	0.986135142130636
CCDC88C	0.986135142130636
AC098588.1	0.986135142130636
SURF6	0.986135142130636
G3BP1	0.986135142130636
FUCA1	0.986135142130636
RPLP0P6	0.986135142130636
LINC01004	0.986135142130636
MRPS2	0.986135142130636
PXN	0.986135142130636
RDH14	0.986135142130636
STK11	0.986135142130636
ILKAP	0.986135142130636
AC073896.2	0.986135142130636
GNL1	0.986135142130636
OTUD4	0.986135142130636
CCNB1IP1	0.986135142130636
CAMK1	0.986135142130636
ICAM1	0.986135142130636
GXYLT1	0.986135142130636
AC243547.3	0.986135142130636
ALKBH5	0.986135142130636
RBM12B	0.986135142130636
ANKIB1	0.986135142130636
SEC23B	0.986135142130636
AC068533.4	0.986135142130636
PPP1R10	0.986135142130636
CD160	0.986135142130636
LIMA1	0.986135142130636
UXS1	0.986135142130636
ARAP1-AS1	0.986135142130636
MOBP	0.986135142130636
NRBP1	0.986135142130636
AC011498.7	0.986135142130636
ST3GAL6	0.986135142130636
PMPCA	0.986135142130636
ATP1A1	0.986135142130636
PATJ	0.986135142130636
AQR	0.986135142130636
OGT	0.986135142130636
KIF5A	0.986135142130636
SVIP	0.986135142130636
SSPN	0.986135142130636
GPBAR1	0.986135142130636
HIBADH	0.986135142130636
AC073610.2	0.986135142130636
ZNF638	0.986135142130636
EXOC4	0.986135142130636
MLLT6	0.986135142130636
SNORD23	0.986135142130636
LXN	0.986135142130636
GPAT3	0.986135142130636
TWISTNB	0.986135142130636
ZDHHC5	0.986135142130636
UFM1	0.986135142130636
ANO10	0.986135142130636
WDR81	0.986135142130636
CACNA2D3	0.986135142130636
RMC1	0.986135142130636
CREBL2	0.986135142130636
NSUN5	0.986135142130636
ZNF557	0.986135142130636
ETFDH	0.986135142130636
TMEM40	0.986135142130636
PIK3CA	0.986135142130636
GALNS	0.986135142130636
SYNJ1	0.986135142130636
SPOP	0.986135142130636
PSMD12	0.986135142130636
AAK1	0.986135142130636
MRFAP1L1	0.986135142130636
SNORA27	0.986135142130636
HMGB1P6	0.986135142130636
TMTC4	0.986135142130636
C3	0.986135142130636
BPGM	0.986135142130636
ZDHHC17	0.986135142130636
MFN1	0.986135142130636
UBE2D1	0.986135142130636
PMS1	0.986135142130636
METTL6	0.986135142130636
ABCD2	0.986135142130636
SNCG	0.986135142130636
C9orf3	0.986135142130636
SART1	0.986135142130636
MTRNR2L12	0.986135142130636
GRM5	0.986135142130636
G2E3	0.986135142130636
H3F3A	0.986135142130636
FAM122A	0.986135142130636
FBRSL1	0.986135142130636
C19orf70	0.986135142130636
PPWD1	0.986135142130636
CRYZ	0.986135142130636
AL035658.1	0.986135142130636
ATP5F1A	0.986135142130636
TSEN15	0.986135142130636
MIR6747	0.986135142130636
NT5C3A	0.986135142130636
ARGLU1	0.986135142130636
AC004917.1	0.986135142130636
ETNK1	0.986135142130636
AC108866.1	0.98628643694204
PIGX	0.986324998344019
IMPAD1	0.986324998344019
ZNF518B	0.986324998344019
DNMT1	0.986324998344019
ARHGAP35	0.986740719358138
SNORA3A	0.986740719358138
ZNF394	0.986740719358138
FAM118A	0.986740719358138
SUGP1	0.986740719358138
MBLAC2	0.986740719358138
BEX1	0.986740719358138
TEX10	0.986740719358138
SF3A3	0.986740719358138
ERP27	0.986740719358138
CBX4	0.986740719358138
NMT2	0.986740719358138
GGTA1P	0.986740719358138
TIFA	0.986740719358138
POLN	0.986740719358138
PTPRA	0.986740719358138
TRIB1	0.986740719358138
TCHP	0.986740719358138
ERMAP	0.986740719358138
RP2	0.986740719358138
ZNF107	0.986740719358138
PABPN1	0.986740719358138
TREX2	0.986740719358138
GATAD2B	0.986740719358138
NOD2	0.986740719358138
G3BP2	0.986740719358138
TUG1	0.986740719358138
HDLBP	0.986740719358138
KIAA0100	0.986740719358138
SRSF2	0.986740719358138
AHCTF1	0.986740719358138
PTPRS	0.986740719358138
TMEM154	0.986740719358138
GKAP1	0.986740719358138
PPIA	0.986740719358138
AL138752.2	0.986740719358138
ALG2	0.986740719358138
TSTA3	0.986740719358138
YTHDF1	0.986740719358138
ADGRG5	0.986740719358138
CDC73	0.986775278254925
SLC35A4	0.986775278254925
ADAM19	0.986775278254925
Z84488.2	0.986775278254925
GSPT1	0.986775278254925
RNF149	0.986775278254925
YBX1P10	0.986775278254925
PEG3	0.986775278254925
PBRM1	0.986775278254925
CCDC144B	0.986775278254925
CYFIP1	0.986775278254925
TSIX	0.986775278254925
AL133444.1	0.986775278254925
NRDC	0.986775278254925
NIPAL3	0.986775278254925
SRP19	0.986775278254925
TCOF1	0.986775278254925
USP4	0.986775278254925
AL691403.1	0.986775278254925
ATG2B	0.986775278254925
MAP7D3	0.986775278254925
CLEC16A	0.986775278254925
PFDN2	0.986775278254925
TSPAN3	0.986775278254925
GABBR1	0.986775278254925
AC022075.1	0.986775278254925
EFCAB2	0.986775278254925
VAPA	0.986775278254925
CDC27	0.986775278254925
TP53I13	0.986775278254925
EBNA1BP2	0.986775278254925
BTBD1	0.986775278254925
ASNA1	0.986775278254925
PPIL2	0.986775278254925
SOX2-OT	0.986775278254925
USP37	0.986775278254925
RC3H2	0.986775278254925
GLO1	0.986775278254925
LARP4	0.986775278254925
AC092546.1	0.986775278254925
GOLGA8A	0.986775278254925
IRF2	0.986775278254925
TMEM256-PLSCR3	0.986775278254925
CNTNAP5	0.986775278254925
SMG7	0.986775278254925
DHX36	0.986775278254925
TMF1	0.986775278254925
RLF	0.986775278254925
PIK3CD	0.986775278254925
PITHD1	0.986775278254925
ABCD4	0.986775278254925
HIST1H1C	0.986775278254925
RNF214	0.986775278254925
RPUSD3	0.986775278254925
AC134407.2	0.986775278254925
MFSD14A	0.986775278254925
ANKH	0.986775278254925
MRPS35	0.986775278254925
DGKA	0.986775278254925
HEXDC	0.986775278254925
AFG3L1P	0.986775278254925
TRNAU1AP	0.986775278254925
UBXN2A	0.986775278254925
SMIM19	0.986775278254925
AC004551.1	0.986775278254925
NCEH1	0.986775278254925
MYOF	0.986775278254925
P4HA1	0.986775278254925
WDR74	0.986775278254925
IL1R2	0.986775278254925
LRRC25	0.986775278254925
ARL1	0.986775278254925
NHLRC2	0.986775278254925
RNF157	0.986775278254925
