logFC	logCPM	F	PValue	FDR
NCK1-DT	-0.0995705481566618	3.94429484808195	0.0306236088604123	0.861082979559297	0.986775278254925
KIAA1211L	-0.087243222686652	4.19939661398	0.0306144561317901	0.861103529726445	0.986775278254925
EFTUD2	-0.0824262938870102	4.32065454792227	0.0305867751592888	0.861165699713349	0.986775278254925
CORO1B	0.0869059449363394	4.18407984149822	0.0305714074894491	0.86120022719584	0.986775278254925
HMG20A	0.0595347556374374	4.74449197232924	0.0304433616463707	0.861488264002405	0.986775278254925
PIP4P2	0.0323830311477909	6.15868790093769	0.0304117547189155	0.861559459220649	0.986775278254925
NCL	-0.0325022703361801	6.13798535410618	0.030316011105764	0.861775356517759	0.986775278254925
SCARF1	0.0865427232770624	4.08635807146491	0.0302572468123502	0.861908041199346	0.986775278254925
MYT1L	-0.0883929634478099	4.10928745887699	0.030192183469743	0.862055103533963	0.986775278254925
EVA1C	-0.0824120686019356	4.22815737874113	0.0301880415662046	0.862064470981243	0.986775278254925
AC008440.2	0.0601621256789178	4.82837262764921	0.0301508052579226	0.862148715425301	0.986775278254925
ZNF362	-0.0754657509661431	4.30757945828883	0.0301478615119077	0.862155377722121	0.986775278254925
MRNIP	-0.066694130728168	4.59838723665316	0.0301239239753889	0.86220956568797	0.986775278254925
HECW2	-0.0638284714143657	4.65308398046026	0.0301233401247364	0.862210887641479	0.986775278254925
CAPNS1	0.0360633386664039	5.90077275799595	0.0300905137383603	0.862285234322511	0.986775278254925
CDC42EP2	0.0732104041579146	4.46623308216713	0.0300555004945088	0.862364579952152	0.986775278254925
PAK1	-0.0278765407998161	6.73415888137117	0.0300310901325117	0.862419925917857	0.986775278254925
OR52K3P	-0.0514554461496779	5.08840339621535	0.0300309949600561	0.862420141749072	0.986775278254925
PRKAR1A	-0.0252003401927696	7.00619256669644	0.0300173053351307	0.862451190624282	0.986775278254925
ACSS3	-0.0671743870461009	4.54469075807181	0.0300109068431198	0.862465705281651	0.986775278254925
AGPAT5	0.0731075559535184	4.35248426642739	0.0299885288946801	0.862516481070362	0.986775278254925
MPST	-0.0697118640973745	4.52118003983035	0.029928162128973	0.86265355126278	0.986775278254925
PGAM1	0.0867771685953087	3.97729330768767	0.0299109636894152	0.862692628497091	0.986775278254925
STX18-AS1	-0.0982523666476259	3.92112691427776	0.0298675885335136	0.862791234271557	0.986775278254925
CXCL8	0.0357913543736047	5.92831175248261	0.0298542350201958	0.862821605974447	0.986775278254925
COQ8A	-0.0756581358221498	4.42391179894199	0.0298262078142692	0.862885374799802	0.986775278254925
VMP1	0.0193975269152554	8.10992819701843	0.0298079893753556	0.862926842802443	0.986775278254925
FLOT1	0.0410692129795089	5.62401484624146	0.0297461844583601	0.863067617730346	0.986775278254925
IQCB1	-0.0629580612097571	4.7055978755543	0.0297424853241444	0.863076048134613	0.986775278254925
MIATNB	0.0597611692367428	4.72469836044409	0.0296994132282605	0.863174250108379	0.986775278254925
HDAC4	0.0511484140719445	5.04829964443788	0.0296632130613936	0.863256841192241	0.986775278254925
CAST	0.0228454196363108	7.32082185660787	0.0296541483953607	0.863277530451291	0.986775278254925
FRMPD4	0.105048821646561	3.95655737257055	0.0294979085587512	0.863634646382531	0.986775278254925
REXO4	0.0851900437801576	4.33871748344126	0.0293539297955747	0.863964600336711	0.986775278254925
TWF1	-0.0745581088035685	4.35565589146693	0.0293420409184635	0.863991883090449	0.986775278254925
TTC39B	-0.0582808499216716	4.83873950709543	0.0292162791156367	0.864280832065353	0.986775278254925
ZNF771	0.0861340576338615	4.1236317505855	0.0291786746645688	0.864367355909616	0.986775278254925
CWF19L1	0.0725182354464609	4.45548412409685	0.0291191221268595	0.864504497442151	0.986775278254925
RFC1	-0.0429072365611216	5.4140115934957	0.0291185522676321	0.86450581044854	0.986775278254925
SUN2	-0.0406551389608498	5.55242058266234	0.0291179603793193	0.864507174225902	0.986775278254925
KCTD20	0.0455707897418979	5.19423545224455	0.0291111423203652	0.8645228848306	0.986775278254925
TXNL4B	-0.0818681704920859	4.24799601488664	0.0290395926230108	0.864687868510769	0.986775278254925
L3MBTL4	-0.089495206344359	4.14482291672632	0.0289000172149778	0.865010313084556	0.986775278254925
SETD1B	0.0707634233690354	4.46278529375925	0.0288507396623245	0.865124344486577	0.986775278254925
SRFBP1	0.074685953670764	4.35278667515228	0.0288368469868289	0.865156511126786	0.986775278254925
GMCL1	0.0380704270771508	5.70244034500765	0.0288028312044805	0.865235303812338	0.986775278254925
AL359921.1	0.071656702072122	4.04436121000065	0.0287052686913407	0.865461559293246	0.986775278254925
ROCK2	-0.0425598326243926	5.4042349142351	0.028695437152583	0.865484381362591	0.986775278254925
PSPC1	-0.0405821680914828	5.5271123914123	0.0286914822009927	0.86549356317368	0.986775278254925
AC089983.1	0.0409015736922872	5.61203282936422	0.0285838606205273	0.865743667649174	0.986775278254925
FAM198B	-0.0810015532002005	4.28869605358792	0.0285121095352249	0.865910680950163	0.986775278254925
PRRC2C	0.0253686793149631	6.83361637406639	0.0284819958190369	0.865980840320744	0.986775278254925
NMT1	-0.0394384138126194	5.57186597320742	0.0284104809633212	0.866147609677693	0.986775278254925
CDYL	-0.0284038529579064	6.50087245285395	0.0284029493634659	0.866165185580249	0.986775278254925
CD44	0.0219236401653915	7.40508354803729	0.028337410949615	0.866318228693609	0.986775278254925
AD000864.1	0.0844463434678383	4.1376856600689	0.0283190723558202	0.866361084944204	0.986775278254925
MPPE1	0.0448202450880027	5.39646639626063	0.0283078136658398	0.866387402931899	0.986775278254925
ZYG11B	-0.0488180668680728	5.12334268460438	0.0282831176953885	0.866445150373339	0.986775278254925
WASL	-0.0610768211047108	4.66401957052032	0.0282360771123041	0.866555218760013	0.986775278254925
CLEC12A	-0.0280336065921143	6.49700564673056	0.028174264278459	0.866699995577239	0.986775278254925
NOLC1	-0.094820709260489	4.21751298649642	0.0281532702832773	0.866749204446769	0.986775278254925
INPP5D	-0.0292174753704377	6.30605269343836	0.0280992063292559	0.866876014545386	0.986775278254925
NUAK1	-0.0946719166023656	3.96822400575301	0.0280666811062366	0.866952364748791	0.986775278254925
LYVE1	-0.0496573026391754	5.07368036659364	0.0280516636004312	0.866987632417906	0.986775278254925
PRMT9	-0.0847377572667011	4.06510880410062	0.0280504979905885	0.866990370185238	0.986775278254925
CMPK2	-0.0798917955716173	4.20571042338522	0.0280201995936567	0.867061555143038	0.986775278254925
RERE	-0.0312950437594051	6.15306500402544	0.0280184057951608	0.867065770846216	0.986775278254925
DTX2	-0.0904638349605205	3.99535179948226	0.0279148015732487	0.867309492577102	0.986775278254925
ZBTB49	0.0878426760125262	4.06112622839986	0.0278945488591413	0.867357189973749	0.986775278254925
NR1D2	-0.0620694680673436	4.61816854394244	0.0278767787350517	0.867399055255969	0.986775278254925
IPMK	-0.0395025543275724	5.57297959231596	0.0278245755928842	0.86752212192936	0.986775278254925
CTDSP2	0.0439754825765356	5.32789066123865	0.0278227614431187	0.867526400842341	0.986775278254925
IRF9	0.0396752654515097	5.64750046446326	0.0276857845930188	0.867849894049508	0.986775278254925
C15orf40	0.0715882980506997	4.40131086438178	0.0276241311815678	0.867995767020496	0.986775278254925
FAM107B	-0.028922729007283	6.36021703271399	0.0275751812226799	0.868111702588859	0.986775278254925
AL353616.2	0.0614453013180229	4.65649902714095	0.0274968710297874	0.86829739653563	0.986775278254925
NPRL2	0.0818764297341145	4.38708632486923	0.0274433918573193	0.868424365812125	0.986775278254925
SVIL	-0.0263538295785581	6.64108152854925	0.0274316339277079	0.868452298315093	0.986775278254925
ABHD12	0.0688317539011602	4.38646237796671	0.0273354802944113	0.868680955062255	0.986775278254925
PALLD	0.0846676367643049	3.98295811232538	0.027320202861479	0.868717323354256	0.986775278254925
VPS53	-0.0421800610312594	5.35943919056297	0.0273134959539424	0.868733292606595	0.986775278254925
DPP8	0.0467803168597024	5.15433115782329	0.0272490877415607	0.868886752236336	0.986775278254925
SEC22C	-0.0584421712387771	4.81969812953176	0.0272267637896478	0.868939984971046	0.986775278254925
AL139022.1	-0.0703485116789896	4.50374035552804	0.0271044973483777	0.8692319346898	0.986775278254925
SRGAP2	-0.0664367054899592	4.49411706371729	0.0269995641817539	0.869483035505426	0.986775278254925
SNX6P1	-0.0630348202622781	4.61478325116392	0.0269669262057453	0.869561238999717	0.986775278254925
ANKRD13A	0.0388190301416147	5.60043069360439	0.026938753609738	0.86962878213694	0.986775278254925
RECK	-0.0800873581855645	4.10150687346691	0.0269261578675777	0.869658991865692	0.986775278254925
ZFP90	-0.077584977419386	4.1814833379979	0.0268837156987266	0.869760838956753	0.986775278254925
MUT	0.0937019098301106	4.08924965201274	0.026855219305627	0.86982926715343	0.986775278254925
C19orf38	-0.0514508986787483	4.99755834605838	0.0268331854379637	0.869882202492148	0.986775278254925
ATN1	0.094537853819554	3.8793772104017	0.0268128001198946	0.86993119714578	0.986775278254925
PRELID3B	0.0481121217615723	5.11392434629135	0.0267903594597979	0.869985153785895	0.986775278254925
AMD1	-0.0309483959677211	6.17146299749544	0.0267816301318745	0.870006148973608	0.986775278254925
CCDC91	-0.029542408117929	6.20199706929946	0.0267527009029204	0.870075752719592	0.986775278254925
CNP	0.048215429119162	5.064632095992	0.0267260759268263	0.870139846585572	0.986775278254925
WWC3	-0.0531535712854604	4.88906023213011	0.0267020900583615	0.870197615443414	0.986775278254925
ZDHHC7	-0.0552664008607684	4.84648807963714	0.0265733246532733	0.87050819734317	0.986775278254925
BTN3A2	0.034472399743531	5.78060521044845	0.0264297473355291	0.870855417820892	0.986775278254925
LINC00649	-0.0634937712049702	4.53111650581209	0.0263891855427305	0.870953685786684	0.986775278254925
UBASH3A	-0.0998195156402927	3.86449431462073	0.026384093515618	0.870966027578813	0.986775278254925
CHFR	-0.0535002820754663	4.79054911365153	0.0263662687665995	0.871009239915778	0.986775278254925
DHX57	0.0721445638684974	4.22818677241209	0.0262178157293555	0.871369716841204	0.986775278254925
RPS27L	0.0381237927848393	5.6797007357997	0.0261888657599055	0.871440135728603	0.986775278254925
PFKL	-0.0632498259879935	4.62383027063998	0.0260080904994479	0.871880765870496	0.986775278254925
HCFC2	0.0713439020482914	4.41589120507978	0.026007685853137	0.871881753933976	0.986775278254925
GNPTAB	0.0493773396119718	5.03529298731388	0.0259348294139863	0.872059783167034	0.986775278254925
CTSC	0.0318283639266814	6.01138458878598	0.0258605135775342	0.872241643032481	0.986775278254925
LMAN1	0.0586244147355344	4.6725822649116	0.0258447277694909	0.872280307324175	0.986775278254925
TRIM52	0.0775978457409286	4.27753891628118	0.0258430563272328	0.872284401908667	0.986775278254925
KIF5B	-0.0310606096974172	6.10151712530908	0.0258114286088517	0.872361906940283	0.986775278254925
BICD1	-0.0649735732334459	4.49171609505233	0.0258110516954245	0.872362830875842	0.986775278254925
SLC11A1	0.0342474310377903	5.82738081375028	0.0256661387899329	0.872718573058252	0.986775278254925
AC018557.1	-0.0803335454693738	4.0004599433171	0.0256322843814915	0.872801829517364	0.986775278254925
XPOT	-0.0775817641997408	4.21395843408957	0.0256162887278101	0.872841186447182	0.986775278254925
KRT10	-0.0399961084391426	5.5749957194681	0.0256154306357143	0.872843298118733	0.986775278254925
UTP20	-0.0796490250891345	4.23300607392698	0.0254729696009217	0.873194383596788	0.986775278254925
AP001011.1	-0.0318461227598728	6.16260314361816	0.0254610624261439	0.873223773554231	0.986775278254925
ZNF277	0.0443552871801368	5.11743548901822	0.0254322724176429	0.873294863802192	0.986775278254925
SAE1	0.0608961250930794	4.5817901886508	0.0253959034930179	0.87338472743545	0.986775278254925
ZNF160	0.063482201132851	4.20254916635854	0.0253839088189853	0.873414379429622	0.986775278254925
TRMT10B	0.0700938799082137	4.39651462648413	0.0253727629604599	0.873441939509477	0.986775278254925
PLCG1-AS1	0.0836178970750185	4.21935688185026	0.0253119932703357	0.873592312466275	0.986775278254925
CASC4	-0.0331927662499155	5.83431771670451	0.0253018268688571	0.873617487016548	0.986775278254925
ZC3H8	-0.0745510461886433	4.32503552155511	0.025271380558361	0.873692910723526	0.986775278254925
TMEM87B	0.0654803972786887	4.50015076012278	0.0251821849175071	0.873914140862449	0.986775278254925
PRUNE2	-0.0753741170997625	4.25448282878634	0.0251580453945344	0.873974082668366	0.986775278254925
NAPEPLD	-0.0691039624972734	4.35735632546506	0.0251530667462258	0.873986449013922	0.986775278254925
HSPD1	0.0337730372847067	5.83244779901659	0.0250516703684138	0.874238578567268	0.986775278254925
RELL1	0.0327388549367697	5.86922653716034	0.0250260464014111	0.87430237719673	0.986775278254925
BCAS3	-0.0239262045525651	6.92211297338982	0.025010434271616	0.874341264738084	0.986775278254925
ATAD1	0.0596979156598696	4.67367683145276	0.0250006456796922	0.874365653040544	0.986775278254925
APH1B	0.0549368857908124	4.72239492374697	0.0249498325616542	0.87449233276791	0.986775278254925
PLA2G12A	-0.0589066357902307	4.59637419489369	0.0248965490627213	0.874625313379145	0.986775278254925
ADRM1	0.0443730913208152	5.28027136581813	0.0248142158851712	0.874831080923559	0.986775278254925
P2RY12	0.0609161783444321	4.63445335392861	0.0248051879993135	0.874853664737088	0.986775278254925
CHIC1	-0.0849039349084744	4.03056278685254	0.024773807719058	0.87493219722457	0.986775278254925
IFT140	-0.0782984795649563	3.89546337640471	0.0247336794225509	0.875032696853633	0.986775278254925
MRPL30	-0.0669774235494839	4.47883554850652	0.0246730807362631	0.875184622181067	0.986775278254925
ICE1	-0.0505571236449415	4.87051925661074	0.024588234563358	0.875397659303834	0.986775278254925
POLR2K	-0.041646400193847	5.33327912500983	0.0245088575887845	0.875597305251422	0.986775278254925
HDHD5	0.0870941451112602	4.06028421122517	0.0244365996654801	0.875779333823964	0.986775278254925
MEF2C-AS2	-0.0693827342759048	4.32088342075854	0.0244354875368167	0.875782137596125	0.986775278254925
PPP2R5A	-0.0300381381973823	6.05800661476882	0.0243990409911478	0.875874058674485	0.986775278254925
IPO5	0.0642742590570309	4.54175554460613	0.0243947841488344	0.875884799353955	0.986775278254925
TUFM	-0.0519144938485325	4.83906385108252	0.0243720473173744	0.87594218420274	0.986775278254925
THOC6	-0.0745604709242246	4.22788266736612	0.0242927614818893	0.876142506308292	0.986775278254925
FAUP1	-0.0686761536519446	4.38412467379441	0.0242584588406935	0.87622927848249	0.986775278254925
PTEN	-0.0191045513865281	7.65818354917714	0.0242476424551819	0.876256652708019	0.986775278254925
HIF1A-AS2	0.0672531868647331	4.40479373519786	0.0242077115886826	0.876357764372887	0.986775278254925
AL035413.1	-0.0938151504795982	4.00374016329218	0.0241880002044487	0.876407708398267	0.986775278254925
AGO1	-0.0614676972377285	4.47900697368121	0.0241851983218731	0.876414809403345	0.986775278254925
SUGP2	-0.0662700578472616	4.34681852149724	0.0241626707956864	0.876471917790018	0.986775278254925
PKN2	0.0221744971724467	7.08122153873092	0.0241621709293343	0.876473185284942	0.986775278254925
FBXO6	0.0799898936734784	4.22368542317097	0.02413496298735	0.876542195850152	0.986775278254925
TSG101	-0.038192017294769	5.50439174478746	0.0241226354096788	0.876573476786524	0.986775278254925
FCAR	0.0718684115325432	4.27805949117345	0.0240880183507019	0.87666136054648	0.986775278254925
GAB3	0.0591432764934642	4.56207513140981	0.0240755871536098	0.876692935921102	0.986775278254925
HINT3	0.0688186897623431	4.30958577906446	0.0240294254036612	0.876810260380525	0.986775278254925
BABAM2	0.0315575726746068	5.87855311871535	0.0240020452252989	0.876879904226547	0.986775278254925
ACSS1	0.0692987318766942	4.17155247716943	0.0239943933892975	0.876899374603042	0.986775278254925
ESYT1	-0.0540431656466621	4.76543403483629	0.0239302706858002	0.877062662268091	0.986775278254925
YIPF6	-0.0622768483225411	4.49871852417882	0.0238975975835848	0.877145950067743	0.986775278254925
GPR75-ASB3	-0.0728148217915804	4.354455318261	0.0238122264138484	0.877363847354192	0.986775278254925
ATP2A3	-0.0433292768730251	5.15815830199994	0.0237752943559851	0.877458234879611	0.986775278254925
TOR1A	0.0515303894174725	4.8327109026805	0.0237564358030421	0.877506460766074	0.986775278254925
PRKACB	-0.0266401027043692	6.38655567420272	0.0236929635502496	0.877668918820438	0.986775278254925
MBNL2	-0.033900027737444	5.7007264010052	0.0236517576634826	0.877774505099653	0.986775278254925
TENT5A	-0.0411252077409958	5.18272791733144	0.0236394186314833	0.877806141044574	0.986775278254925
RAF1	0.0275615163503717	6.27301947127898	0.0235572162675741	0.878017115073355	0.986775278254925
TRIB2	0.0723007158257897	4.17771354206995	0.023538918462312	0.878064128004386	0.986775278254925
PTPRJ	0.0246656227404877	6.56547325604147	0.0235364754527482	0.878070406294629	0.986775278254925
DCAF16	-0.072769700553223	4.19382920426639	0.0235034323406606	0.878155356570972	0.986775278254925
SLC24A3	-0.0613585432958649	4.52803003297496	0.023400967055771	0.878419173095195	0.986775278254925
CLSTN1	0.0521631616984981	4.79600579996616	0.0233911121631325	0.878444577539045	0.986775278254925
APTR	0.0783776103510739	4.26152493592616	0.023371940736916	0.878494014312589	0.986775278254925
RMDN2	-0.0951389280308757	4.01506773141073	0.0233375339817232	0.878582790029525	0.986775278254925
URB1-AS1	-0.0815859906377846	4.03521474955096	0.0232004790183973	0.878937083278217	0.986775278254925
TRIM34	0.0780826302065357	4.14742982497823	0.0231652508055029	0.879028322663044	0.986775278254925
CCNYL1	0.0762156611257007	4.0846321732698	0.0230811772246726	0.879246356469935	0.986775278254925
FTO	-0.0409494333652404	5.18745530282341	0.0230340007830705	0.879368880352681	0.986775278254925
BOD1L1	-0.0206401932874895	7.19772882854399	0.0230125378926781	0.879424664992738	0.986775278254925
GIN1	0.085157669450813	3.9462041683705	0.0230051503824747	0.879443872178605	0.986775278254925
TIMM13	-0.0458402436244286	5.02431003340577	0.0229709497880102	0.8795328332856	0.986775278254925
GTF3C3	0.0821518748479627	4.0947090554211	0.0229587276073074	0.879564641523094	0.986775278254925
RPL26P19	-0.0884446118785506	4.11048848143099	0.0229463875029428	0.879596765445016	0.986775278254925
SDE2	-0.0633588622782616	4.43647270867405	0.0228988963247186	0.879720477617079	0.986775278254925
AL662889.1	0.081331338306638	4.03499761002984	0.0228833028231933	0.879761126530337	0.986775278254925
ARF6	0.0288589566378318	6.18495827660843	0.0228487647017582	0.879851210471744	0.986775278254925
CCDC186	0.0314337344831554	5.85828942846244	0.022812397907532	0.879946139344522	0.986775278254925
MYSM1	0.0513001151041775	4.75320423406661	0.022724825977188	0.880175047918696	0.986775278254925
RCOR3	-0.0360801443650526	5.52119503844525	0.0227231192545319	0.880179513682296	0.986775278254925
PPP2R5D	-0.0760288816391137	4.24700397458913	0.0226923995434203	0.880259923381147	0.986775278254925
AP003086.2	0.0510471015698583	4.86043919541987	0.0226225472202635	0.880442971213732	0.986775278254925
RPL23AP65	0.0922501258321163	3.93249636679179	0.0226157815955355	0.880460715857737	0.986775278254925
JOSD1	0.0718681905124362	4.22481784418036	0.0225968074401288	0.880510495094144	0.986775278254925
MFHAS1	-0.0738405326609949	4.1995161675281	0.0225777671197275	0.880560469404512	0.986775278254925
USP45	0.08012804351861	4.0500021624009	0.0225445025171808	0.880647829311461	0.986775278254925
IL2RB	0.0560647197550966	4.68096073235214	0.0225226569746288	0.880705236198979	0.986775278254925
VPS52	-0.0734928347321522	3.99083663579525	0.0224835807227339	0.880807993916164	0.986775278254925
ACER3	0.0542661134717424	4.66752598798978	0.0224830532996326	0.880809381490052	0.986775278254925
ZNF263	0.0461311765076942	5.01910081848783	0.0224808179682897	0.880815262508208	0.986775278254925
AGA	0.0752286426355729	4.11449275147493	0.0224704190800445	0.880842625269513	0.986775278254925
SNORD83B	0.0572076242949908	4.66205197903441	0.0224621833629292	0.8808643006381	0.986775278254925
OVCA2	0.0644446548646559	4.37558322727484	0.0224120594315535	0.880996308203166	0.986775278254925
VIRMA	-0.0534595107238245	4.67687760777983	0.0223640972960963	0.881122763786335	0.986775278254925
HDGF	0.031807303919135	5.97035604782925	0.0222604988734246	0.881396382368063	0.986775278254925
LINC02218	-0.0675510631977618	4.30104898904314	0.0222087436110161	0.88153331939292	0.986775278254925
NPLOC4	-0.0576184673194301	4.56584705771048	0.0222062786899688	0.881539845288527	0.986775278254925
GIMAP5	0.0297529573065123	6.00869259667056	0.0221806853121373	0.881607625825256	0.986775278254925
UBE4A	0.046324965447795	4.93559788792919	0.0221749889014939	0.881622717422012	0.986775278254925
CLTC	0.0306537608675699	5.94401113435024	0.0221347455584391	0.881729391280765	0.986775278254925
TFCP2	-0.0542305199626556	4.66711093272467	0.0221130234460434	0.88178701172354	0.986775278254925
THRA	0.0746927924265181	4.25798440935478	0.0221072701914916	0.881802277748682	0.986775278254925
PHLPP1	-0.0524095299399121	4.73808276274257	0.0220966284880268	0.881830520424596	0.986775278254925
ANAPC13	0.0350615454377659	5.69578582415785	0.0220556474099058	0.881939347625296	0.986775278254925
PDK4	-0.0603774831631387	4.47252728013136	0.0220276138588212	0.882013851584237	0.986775278254925
SLC30A5	-0.0593784706015416	4.50274932077662	0.0219826518841807	0.882133446973212	0.986775278254925
RETREG3	-0.0438981285218392	5.08296553011443	0.0219770517223141	0.882148351723013	0.986775278254925
NUFIP1	0.0856861863598968	3.87421729624285	0.0219697783997497	0.882167712463217	0.986775278254925
AL021878.2	0.0762630985964818	4.03376309575486	0.0219357692487474	0.882258284365881	0.986775278254925
MRPS30	0.0693114003904409	4.36870729909625	0.0219149146204751	0.882313859126914	0.986775278254925
RRP12	0.0613641382574791	4.57095707420325	0.0219044316361795	0.882341805066611	0.986775278254925
RANGAP1	-0.0922096162160286	4.01629445499281	0.0218656391458307	0.88244527904705	0.986775278254925
AC007000.3	-0.0634474587736188	4.44947901710194	0.0218430326586165	0.882505622205195	0.986775278254925
NME8	0.0782709995430025	4.05229218737387	0.0218240019694342	0.882556445280395	0.986775278254925
STX16-NPEPL1	0.0337907455252706	5.61769741421287	0.0217836568272295	0.882664265353586	0.986775278254925
CD1D	0.0660183183346845	4.48142434806121	0.0217183523090014	0.88283900436617	0.986775278254925
CPSF1	0.0596453119732178	4.17579118486961	0.021684506296188	0.882929673679588	0.986775278254925
LY75-CD302	0.0392340477644351	5.231673251949	0.0216842999100646	0.882930226784357	0.986775278254925
INTS9	-0.0805777720416855	4.20251003748717	0.0216645037615228	0.882983292004744	0.986775278254925
RAB11FIP2	-0.0446477881626328	4.99850859397516	0.0216482939511831	0.883026762195607	0.986775278254925
ERI2	0.0763897171707216	4.04344213113041	0.0216171389012322	0.883110358065418	0.986775278254925
HK3	-0.0627780620789529	4.45320642189273	0.0215763490185539	0.883219899404609	0.986775278254925
ZDHHC14	-0.0740138626547273	4.23899949013177	0.0215676362032464	0.883243311400225	0.986775278254925
PKM	-0.0262442315642013	6.41761863976418	0.0215574075506027	0.88327080273136	0.986775278254925
MAPKAP1	-0.0344233392544576	5.59691248396409	0.02154153368877	0.88331347976707	0.986775278254925
MED12	0.0867176929321695	3.96951642231387	0.0214949643343723	0.883438774710066	0.986775278254925
SDC4	0.0744872444522228	4.22460478414316	0.0214912605515612	0.88344874569456	0.986775278254925
ARHGAP18	-0.0480211379718641	4.94594102286132	0.0214780324607762	0.88348436431447	0.986775278254925
ITGB2-AS1	0.0638876991954129	4.49177244131813	0.0214728877576855	0.883498220225794	0.986775278254925
CERS4	0.0764241355448324	4.0851438134639	0.0214127651787909	0.88366027051005	0.986775278254925
MFAP3	-0.0646905855581517	4.56597911853483	0.0213737842373066	0.883765461271656	0.986775278254925
CRYBG2	0.0627941074144009	4.42788884300671	0.0213558629250732	0.883813855124804	0.986775278254925
CEACAM1	0.0657617599233671	4.12301384310387	0.0212750020061804	0.884032466402801	0.986775278254925
H3F3C	-0.0643240751601549	4.15130420822431	0.0212091082603271	0.884210927173359	0.986775278254925
ZNF451	0.041849999782743	5.19080017060674	0.0211902087652091	0.88426216511656	0.986775278254925
MRPL50	0.063316385986686	4.15393746483435	0.0211720883761509	0.884311312760285	0.986775278254925
SIKE1	0.0472876563772064	4.86309721079955	0.0211643655640993	0.884332265747988	0.986775278254925
ENKUR	0.0527921825354779	4.73031993365581	0.0211367005941191	0.884407356446199	0.986775278254925
TRIM14	0.0465488074751575	4.820021750865	0.0210742354643287	0.884577089581662	0.986775278254925
CYP20A1	0.0575244110970099	4.58298345430323	0.0210738110856755	0.884578243600746	0.986775278254925
KDM1A	0.0591086629817989	4.47695598669426	0.0207761372281864	0.88539065605027	0.986775278254925
SNX5	-0.0511545631257817	4.71191629925098	0.0206874884725963	0.885633743061731	0.986775278254925
ZNF787	0.0935936607012179	3.96107933099852	0.0206688640717138	0.885684881251665	0.986775278254925
DUSP22	-0.0420076864278998	5.06119123739825	0.020644599376156	0.885751541643777	0.986775278254925
C9orf85	0.0570005402687456	4.59481563451744	0.0206350274897532	0.88577784869266	0.986775278254925
TPGS2	-0.0418980710376794	5.18584793691339	0.0206015464641468	0.885869915832245	0.986775278254925
TSPAN32	-0.0557993995042268	4.54065196146557	0.0204930258645899	0.886168855055946	0.986775278254925
PRKRIP1	0.0445335003580895	5.03310671203903	0.0204889991911776	0.886179962764772	0.986775278254925
SCN1B	-0.0740192090799719	4.06533205279236	0.0203902395014217	0.886452744058574	0.986775278254925
ARHGAP19-SLIT1	0.0516955180586558	4.67766356815547	0.0203657395687759	0.886520518909998	0.986775278254925
SETDB2	0.0574613622499355	4.55760021106884	0.0203045823854034	0.886689881475635	0.986775278254925
AC009299.3	-0.0597821717521994	4.3472764535805	0.0203017832349367	0.886697639386002	0.986775278254925
PIGN	-0.0600634523565856	4.57164583866406	0.0202461887996589	0.886851833846132	0.986775278254925
AC004754.1	0.0733906213359723	4.06702683480319	0.020239394192919	0.886870693895083	0.986775278254925
Mar-01	0.0545074176301359	4.58051607789219	0.020182815908829	0.887027865982156	0.986775278254925
MAST4	-0.0513923101640218	4.72247691883581	0.0201380653255929	0.887152340464719	0.986775278254925
NUMA1	0.0488120671704865	4.76909704646724	0.0201366739325488	0.887156212907761	0.986775278254925
VPS26B	-0.0628115439236262	4.31700375458909	0.0200470231623008	0.887406011978027	0.986775278254925
GALNT4	0.0762716251532162	3.95396673125972	0.0200335721522838	0.887443540415195	0.986775278254925
ERVK3-1	-0.060672698248285	4.4103796921278	0.0200101059788217	0.887509042026167	0.986775278254925
AC073332.1	-0.0647027663353079	4.22141754710053	0.020005214235824	0.88752270138236	0.986775278254925
HACD4	0.0290762835892929	5.93427931266308	0.0199380213339264	0.88771049875183	0.986775278254925
EIF2AK4	-0.0573133444774799	4.43551324494838	0.0199283382428594	0.88773758860485	0.986775278254925
CPSF3	0.0708877005764116	4.2493653914098	0.0198990174451679	0.88781965875513	0.986775278254925
SIGIRR	0.0469805650304199	4.91806947728481	0.0198895739720731	0.887846104562526	0.986775278254925
VCPKMT	-0.062503403963317	4.34911542537466	0.0198867648414679	0.887853972578291	0.986775278254925
RNF144B	0.0357916203014737	5.49121207882501	0.0198651988784335	0.887914394970883	0.986775278254925
SERINC1	-0.0237522792250893	6.47097325124284	0.0198635373086082	0.887919051658263	0.986775278254925
N4BP2L1	0.0501586261908434	4.72751001750048	0.0198270105304473	0.888021471210894	0.986775278254925
USP7	0.0380128872379032	5.25022806407067	0.0198252251691088	0.888026479754439	0.986775278254925
Sep-11	-0.0428957647235024	5.00431662050611	0.0198149431361836	0.8880553288184	0.986775278254925
H1FX	-0.0316581738337615	5.76910587713851	0.0198017540499556	0.88809234559574	0.986775278254925
ARHGAP6	-0.0762530259442541	3.96117948316662	0.0197946842995321	0.888112192887232	0.986775278254925
TSR1	0.0834365148502768	3.8866612474209	0.0197771114467495	0.888161541767533	0.986775278254925
RPL24P8	-0.0527884329291828	4.66983505144286	0.0197082882800749	0.888355029676172	0.986775278254925
MAGI2	-0.0370496548550781	5.25710925568576	0.0196948964189626	0.888392719272725	0.986775278254925
